name	Unique Positions	Total Tags
scaffold_2640	7	7.0
scaffold_26404	2	2.0
scaffold_26405	0	0.0
scaffold_2641	1	1.0
scaffold_2642	3	3.0
scaffold_26420	1	1.0
scaffold_26423	29	40.0
scaffold_26424	2	2.0
scaffold_2643	3	3.0
scaffold_26430	1	1.0
scaffold_26432	1	1.0
scaffold_2644	3	3.0
scaffold_2645	1	1.0
scaffold_2646	13	13.0
scaffold_26467	1	1.0
scaffold_2647	16	18.0
scaffold_26470	7	8.0
scaffold_26471	1	1.0
scaffold_26476	1	1.0
scaffold_2649	3	3.0
scaffold_26494	2	2.0
scaffold_265	37	39.0
scaffold_2650	2	2.0
scaffold_26503	10	15.0
scaffold_26504	1	1.0
scaffold_2651	15	15.0
scaffold_26517	14	27.0
scaffold_26518	1	1.0
scaffold_2652	28	29.0
scaffold_26521	1	1.0
scaffold_2653	15	18.0
scaffold_26536	1	2.0
scaffold_26537	1	1.0
scaffold_26544	1	1.0
scaffold_2655	22	22.0
scaffold_26551	10	12.0
scaffold_26555	1	1.0
scaffold_26557	1	1.0
scaffold_26559	592	739.0
scaffold_2656	4	4.0
scaffold_2657	23	25.0
scaffold_2658	2	7.0
scaffold_26585	5	6.0
scaffold_26588	1	1.0
scaffold_2659	1	2.0
scaffold_26596	1	1.0
scaffold_26597	3	3.0
scaffold_266	13	16.0
scaffold_2660	18	18.0
scaffold_26600	1	1.0
scaffold_26603	1	1.0
scaffold_26605	1	1.0
scaffold_26606	1	1.0
scaffold_2661	21	22.0
scaffold_26610	1	1.0
scaffold_26611	1	1.0
scaffold_2662	28	44.0
scaffold_26624	1	3.0
scaffold_26625	1	1.0
scaffold_2663	24	24.0
scaffold_26635	175	206.0
scaffold_26639	1	1.0
scaffold_2664	2	2.0
scaffold_26641	1	1.0
scaffold_2665	4	5.0
scaffold_26657	3	3.0
scaffold_2666	187	573.0
scaffold_26663	629	881.0
scaffold_26666	3	4.0
scaffold_26667	1	1.0
scaffold_26669	1	2.0
scaffold_2667	1	2.0
scaffold_26671	1383	2114.0
scaffold_2668	5	5.0
scaffold_2669	6	7.0
scaffold_26692	1	1.0
scaffold_267	57	60.0
scaffold_2670	7	9.0
scaffold_26707	1	1.0
scaffold_2671	5	7.0
scaffold_26717	3	3.0
scaffold_26719	1	1.0
scaffold_2672	5	5.0
scaffold_2673	8	8.0
scaffold_2674	60	63.0
scaffold_26742	1	1.0
scaffold_2675	28	28.0
scaffold_2676	5	5.0
scaffold_2677	2	2.0
scaffold_26770	1	1.0
scaffold_26779	4	4.0
scaffold_2678	3	3.0
scaffold_26780	1	1.0
scaffold_26781	1	1.0
scaffold_26783	3	3.0
scaffold_2679	2	2.0
scaffold_26797	1	1.0
scaffold_268	61	62.0
scaffold_2680	2	2.0
scaffold_26809	37	40.0
scaffold_2681	27	29.0
scaffold_26815	1	1.0
scaffold_26816	1	1.0
scaffold_26819	1	1.0
scaffold_2682	6	8.0
scaffold_26820	1	1.0
scaffold_26822	2	2.0
scaffold_26824	18	29.0
scaffold_26826	1	2.0
scaffold_2683	2	2.0
scaffold_2684	33	37.0
scaffold_26846	1	1.0
scaffold_2685	3	3.0
scaffold_26851	1	1.0
scaffold_26852	3	3.0
scaffold_26856	0	0.0
scaffold_2686	4	4.0
scaffold_26862	1	1.0
scaffold_26865	1	1.0
scaffold_26866	1	1.0
scaffold_26869	130	1210.0
scaffold_2687	4	4.0
scaffold_2688	6	6.0
scaffold_26888	0	0.0
scaffold_2689	5	5.0
scaffold_26890	1	1.0
scaffold_269	15	16.0
scaffold_2690	9	9.0
scaffold_26907	1	1.0
scaffold_2691	4	4.0
scaffold_26918	1	1.0
scaffold_2692	110	113.0
scaffold_26920	86	287.0
scaffold_26924	1	1.0
scaffold_2693	6	6.0
scaffold_2694	86	92.0
scaffold_26945	1	1.0
scaffold_2695	10	10.0
scaffold_2696	19	27.0
scaffold_26965	2	5.0
scaffold_26966	734	903.0
scaffold_2697	4	4.0
scaffold_26978	3	4.0
scaffold_26979	1	1.0
scaffold_2698	3	3.0
scaffold_2699	3	3.0
scaffold_27	333	617.0
scaffold_270	24	25.0
scaffold_2700	2	2.0
scaffold_27003	1	1.0
scaffold_2701	25	28.0
scaffold_27011	2	2.0
scaffold_27013	1	1.0
scaffold_27016	0	0.0
scaffold_2702	3	3.0
scaffold_27021	0	0.0
scaffold_2703	1	1.0
scaffold_27036	1	1.0
scaffold_27037	1	1.0
scaffold_2704	3	3.0
scaffold_2705	21	24.0
scaffold_2706	32	33.0
scaffold_27065	1	1.0
scaffold_2707	6	7.0
scaffold_2708	9	10.0
scaffold_27080	2	2.0
scaffold_27085	2	2.0
scaffold_2709	13	13.0
scaffold_27097	1	1.0
scaffold_271	36	40.0
scaffold_2710	2	2.0
scaffold_27103	0	0.0
scaffold_2711	4	5.0
scaffold_27111	2	2.0
scaffold_27115	4	4.0
scaffold_27118	1	1.0
scaffold_2712	9	11.0
scaffold_27122	1	1.0
scaffold_27123	1	1.0
scaffold_2713	3	3.0
scaffold_27132	4	4.0
scaffold_27134	1	1.0
scaffold_27136	1	1.0
scaffold_27139	1	1.0
scaffold_2714	4	4.0
scaffold_27147	1	1.0
scaffold_2715	4	4.0
scaffold_27153	0	0.0
scaffold_2716	3	3.0
scaffold_2717	1	1.0
scaffold_27174	1	1.0
scaffold_2718	1	1.0
scaffold_27180	2	2.0
scaffold_2719	29	30.0
scaffold_27194	1	1.0
scaffold_272	175	195.0
scaffold_2720	4	4.0
scaffold_27203	1	1.0
scaffold_27206	1	1.0
scaffold_2721	11	11.0
scaffold_2722	10	11.0
scaffold_27221	1	1.0
scaffold_2723	10	10.0
scaffold_27238	110	157.0
scaffold_2724	3	3.0
scaffold_2725	6	6.0
scaffold_27252	1	1.0
scaffold_27257	1	1.0
scaffold_27259	1	1.0
scaffold_2726	65	68.0
scaffold_2727	4	4.0
scaffold_27270	1	1.0
scaffold_27274	0	0.0
scaffold_27279	2	2.0
scaffold_2729	3	3.0
scaffold_273	86	92.0
scaffold_2730	1	1.0
scaffold_27304	1	1.0
scaffold_2731	5	5.0
scaffold_2732	1	1.0
scaffold_27320	1	1.0
scaffold_27326	4	7.0
scaffold_2733	11	12.0
scaffold_27330	1	1.0
scaffold_27332	0	0.0
scaffold_27339	1	1.0
scaffold_2734	22	23.0
scaffold_27349	3	3.0
scaffold_2735	49	53.0
scaffold_27353	1	1.0
scaffold_2736	9	27.0
scaffold_27362	1	1.0
scaffold_27368	0	0.0
scaffold_2737	49	51.0
scaffold_2738	4	4.0
scaffold_2739	6	6.0
scaffold_274	62	68.0
scaffold_2740	46	51.0
scaffold_27407	1	1.0
scaffold_2741	29	33.0
scaffold_27419	1	1.0
scaffold_2742	1	1.0
scaffold_27423	16	17.0
scaffold_27426	2	3.0
scaffold_2743	21	21.0
scaffold_2744	9	9.0
scaffold_27442	1	1.0
scaffold_27449	1	1.0
scaffold_2745	2	2.0
scaffold_27457	2	2.0
scaffold_27458	1	1.0
scaffold_2746	29	31.0
scaffold_2747	3	3.0
scaffold_27473	5	6.0
scaffold_27475	0	0.0
scaffold_2748	19	21.0
scaffold_27487	3	3.0
scaffold_2749	22	26.0
scaffold_27490	1	1.0
scaffold_275	76	80.0
scaffold_2750	6	7.0
scaffold_27505	2	2.0
scaffold_2751	28	28.0
scaffold_27511	1	2.0
scaffold_27516	2	3.0
scaffold_2752	55	81.0
scaffold_27520	1	2.0
scaffold_27525	6	11.0
scaffold_27526	1	1.0
scaffold_2753	3	3.0
scaffold_2754	6	6.0
scaffold_27544	2	2.0
scaffold_2755	59	63.0
scaffold_2756	28	29.0
scaffold_2757	11	12.0
scaffold_2758	5	5.0
scaffold_27581	2	2.0
scaffold_27582	41	85.0
scaffold_27585	1	1.0
scaffold_2759	4	4.0
scaffold_276	81	85.0
scaffold_2760	28	29.0
scaffold_27600	2	2.0
scaffold_27601	1	1.0
scaffold_27604	1	1.0
scaffold_2761	4	4.0
scaffold_27615	1	1.0
scaffold_27617	1	1.0
scaffold_27618	1	1.0
scaffold_2762	66	72.0
scaffold_27621	1	1.0
scaffold_2763	42	42.0
scaffold_27630	1	1.0
scaffold_27634	1	1.0
scaffold_2764	20	26.0
scaffold_27648	3	4.0
scaffold_2765	13	15.0
scaffold_2766	2	2.0
scaffold_27669	1	1.0
scaffold_2767	24	26.0
scaffold_2768	6	6.0
scaffold_27680	8	11.0
scaffold_27683	3	3.0
scaffold_27686	1	1.0
scaffold_27689	1	1.0
scaffold_2769	64	99.0
scaffold_277	8	8.0
scaffold_2770	58	60.0
scaffold_27706	1	1.0
scaffold_2771	1	1.0
scaffold_27717	1	1.0
scaffold_27718	1	1.0
scaffold_2772	3	3.0
scaffold_27723	1	1.0
scaffold_2773	6	6.0
scaffold_27733	1	1.0
scaffold_27736	1	1.0
scaffold_2774	9	9.0
scaffold_2775	6	6.0
scaffold_2776	25	25.0
scaffold_27764	1	1.0
scaffold_27767	6	12.0
scaffold_2777	3	4.0
scaffold_2778	13	15.0
scaffold_27782	1	1.0
scaffold_2779	2	2.0
scaffold_27792	1	1.0
scaffold_27793	2	2.0
scaffold_27796	1	1.0
scaffold_278	124	141.0
scaffold_2780	7	7.0
scaffold_27800	1	1.0
scaffold_27804	2	2.0
scaffold_2781	1	1.0
scaffold_27816	2	2.0
scaffold_2782	49	55.0
scaffold_27828	2	2.0
scaffold_27829	1	1.0
scaffold_2783	19	20.0
scaffold_2784	3	4.0
scaffold_27841	1	1.0
scaffold_27844	2	2.0
scaffold_27848	1	1.0
scaffold_2785	26	27.0
scaffold_27855	0	0.0
scaffold_27858	6	8.0
scaffold_2786	3	3.0
scaffold_27868	1	1.0
scaffold_2787	2	2.0
scaffold_27875	0	0.0
scaffold_27878	1	1.0
scaffold_2788	3	3.0
scaffold_2789	2	2.0
scaffold_27892	2	3.0
scaffold_27894	24	37.0
scaffold_279	102	106.0
scaffold_2790	9	11.0
scaffold_2791	16	18.0
scaffold_27913	3	3.0
scaffold_2792	31	35.0
scaffold_2793	18	19.0
scaffold_27933	2	2.0
scaffold_2794	5	6.0
scaffold_2795	23	23.0
scaffold_2796	2	3.0
scaffold_27967	1	1.0
scaffold_2797	11	12.0
scaffold_27972	1	1.0
scaffold_2798	7	7.0
scaffold_2799	44	44.0
scaffold_27996	1	1.0
scaffold_28	218	242.0
scaffold_280	109	132.0
scaffold_2800	5	6.0
scaffold_2801	38	41.0
scaffold_28013	4	6.0
scaffold_2802	40	45.0
scaffold_28026	1	1.0
scaffold_2803	34	35.0
scaffold_2804	17	18.0
scaffold_2805	3	3.0
scaffold_28059	1	1.0
scaffold_2806	14	14.0
scaffold_28065	1	1.0
scaffold_2807	1	1.0
scaffold_28070	2	11.0
scaffold_28085	2	2.0
scaffold_2809	19	24.0
scaffold_281	166	182.0
scaffold_2810	44	45.0
scaffold_28108	1	1.0
scaffold_2811	11	12.0
scaffold_28114	0	0.0
scaffold_28119	1	1.0
scaffold_2812	26	26.0
scaffold_28123	1	1.0
scaffold_28126	1	1.0
scaffold_2813	34	35.0
scaffold_2814	12	12.0
scaffold_28147	2	2.0
scaffold_2815	3	3.0
scaffold_28153	1	1.0
scaffold_28154	1	3.0
scaffold_2816	72	78.0
scaffold_2817	31	32.0
scaffold_2818	1	1.0
scaffold_2819	4	4.0
scaffold_282	44	49.0
scaffold_2820	80	83.0
scaffold_28203	1	1.0
scaffold_28206	3	3.0
scaffold_2821	10	10.0
scaffold_2822	5	5.0
scaffold_28229	4	12.0
scaffold_2823	16	16.0
scaffold_28231	2	2.0
scaffold_28232	1	1.0
scaffold_2824	1	1.0
scaffold_28240	5	6.0
scaffold_2825	19	26.0
scaffold_28256	1	1.0
scaffold_2826	26	27.0
scaffold_2827	8	8.0
scaffold_2828	2	3.0
scaffold_28285	2	2.0
scaffold_28288	1	1.0
scaffold_2829	0	0.0
scaffold_28297	16	16.0
scaffold_283	151	164.0
scaffold_2830	41	42.0
scaffold_2831	4	4.0
scaffold_28317	2	2.0
scaffold_2832	2	2.0
scaffold_28322	2	2.0
scaffold_28329	0	0.0
scaffold_2833	2	2.0
scaffold_28330	1	1.0
scaffold_28336	1	1.0
scaffold_2834	64	66.0
scaffold_28340	1	1.0
scaffold_2835	11	13.0
scaffold_28352	1	1.0
scaffold_2836	94	113.0
scaffold_2837	3	10.0
scaffold_2838	9	9.0
scaffold_28381	0	0.0
scaffold_28389	7	32.0
scaffold_2839	3	4.0
scaffold_284	84	92.0
scaffold_2840	70	81.0
scaffold_28403	1	1.0
scaffold_2841	13	14.0
scaffold_28413	1	1.0
scaffold_2842	39	41.0
scaffold_2843	4	205.0
scaffold_28434	1	1.0
scaffold_2844	49	51.0
scaffold_28444	1	1.0
scaffold_2845	6	6.0
scaffold_2846	6	8.0
scaffold_2847	18	18.0
scaffold_28477	1	1.0
scaffold_2848	11	18.0
scaffold_28480	2	2.0
scaffold_28481	1	1.0
scaffold_2849	23	236.0
scaffold_285	70	75.0
scaffold_2850	4	4.0
scaffold_28500	1	1.0
scaffold_2851	38	55.0
scaffold_2852	4	4.0
scaffold_28522	0	0.0
scaffold_28524	1	1.0
scaffold_28526	1	1.0
scaffold_28529	5	6.0
scaffold_2853	70	75.0
scaffold_28533	2	2.0
scaffold_2854	9	10.0
scaffold_28541	1	1.0
scaffold_28548	23	65.0
scaffold_2855	26	33.0
scaffold_2856	31	35.0
scaffold_28561	1	1.0
scaffold_28562	1	1.0
scaffold_2857	10	10.0
scaffold_28573	2	4.0
scaffold_2858	1	1.0
scaffold_28580	3	5.0
scaffold_2859	12	15.0
scaffold_28590	1	1.0
scaffold_28593	1	1.0
scaffold_286	9	9.0
scaffold_2860	18	23.0
scaffold_28604	0	0.0
scaffold_2861	6	37.0
scaffold_28619	1	1.0
scaffold_28622	3	3.0
scaffold_2863	29	30.0
scaffold_2864	6	6.0
scaffold_28645	2	8.0
scaffold_2865	3	3.0
scaffold_28654	2	2.0
scaffold_2866	8	9.0
scaffold_28667	1	1.0
scaffold_2867	0	0.0
scaffold_28674	1999	7099.0
scaffold_28679	2	2.0
scaffold_2868	1	1.0
scaffold_2869	6	6.0
scaffold_28696	0	0.0
scaffold_287	88	92.0
scaffold_2870	4	7.0
scaffold_28700	1	1.0
scaffold_2871	2	2.0
scaffold_28716	1	2.0
scaffold_2872	3	3.0
scaffold_2873	2	2.0
scaffold_2874	24	35.0
scaffold_28745	0	0.0
scaffold_28749	1	1.0
scaffold_2875	13	13.0
scaffold_2876	9	10.0
scaffold_28761	4	4.0
scaffold_28766	4	4.0
scaffold_2877	6	6.0
scaffold_28774	12	13.0
scaffold_2878	3	3.0
scaffold_2879	51	56.0
scaffold_28796	3	3.0
scaffold_288	23	24.0
scaffold_2880	33	33.0
scaffold_2881	45	49.0
scaffold_2882	3	4.0
scaffold_28826	6	7.0
scaffold_2884	25	27.0
scaffold_28848	11	11.0
scaffold_2885	8	10.0
scaffold_28855	19	55.0
scaffold_2886	2	2.0
scaffold_2887	10	10.0
scaffold_28872	5	5.0
scaffold_2888	65	70.0
scaffold_28880	1	1.0
scaffold_28885	2	3.0
scaffold_28889	2	2.0
scaffold_2889	21	22.0
scaffold_28890	3	4.0
scaffold_28898	13	14.0
scaffold_289	17	20.0
scaffold_2890	6	6.0
scaffold_2891	42	45.0
scaffold_28916	2	2.0
scaffold_28919	0	0.0
scaffold_2892	10	11.0
scaffold_2893	164	174.0
scaffold_2894	42	47.0
scaffold_28944	1	1.0
scaffold_28945	1	1.0
scaffold_2895	11	13.0
scaffold_28952	0	0.0
scaffold_28955	1	1.0
scaffold_2896	91	16261.0
scaffold_28967	1	1.0
scaffold_2897	12	18.0
scaffold_2898	4	4.0
scaffold_2899	3	3.0
scaffold_28990	1	1.0
scaffold_29	46	54.0
scaffold_290	29	30.0
scaffold_2900	6	7.0
scaffold_29009	1	1.0
scaffold_2901	317	487.0
scaffold_2902	4	4.0
scaffold_2903	6	6.0
scaffold_29031	1	1.0
scaffold_2904	9	9.0
scaffold_29040	1	1.0
scaffold_29045	1	1.0
scaffold_29046	1	1.0
scaffold_29049	20	21.0
scaffold_2905	104	138.0
scaffold_2906	9	9.0
scaffold_29062	11	13.0
scaffold_29067	4	4.0
scaffold_2907	9	10.0
scaffold_29071	1	1.0
scaffold_2908	9	10.0
scaffold_29083	11	39.0
scaffold_29085	2	3.0
scaffold_2909	27	27.0
scaffold_291	4	4.0
scaffold_29105	16	19.0
scaffold_29108	1	1.0
scaffold_2911	2	2.0
scaffold_29111	4	9.0
scaffold_29115	1	1.0
scaffold_2912	7	7.0
scaffold_2913	12	12.0
scaffold_29130	7	7.0
scaffold_29139	2	2.0
scaffold_2914	8	8.0
scaffold_29142	2	3.0
scaffold_29149	6	12.0
scaffold_2915	50	60.0
scaffold_2916	14	24.0
scaffold_2917	18	20.0
scaffold_29173	13	21.0
scaffold_29177	1	1.0
scaffold_2918	12	13.0
scaffold_29180	0	0.0
scaffold_29181	16	18.0
scaffold_2919	9	10.0
scaffold_29195	1	1.0
scaffold_292	77	82.0
scaffold_2920	0	0.0
scaffold_29200	7	11.0
scaffold_2921	92	97.0
scaffold_2922	2	2.0
scaffold_2923	7	8.0
scaffold_29233	2	2.0
scaffold_29238	1	1.0
scaffold_2924	68	73.0
scaffold_2925	40	1758.0
scaffold_29259	1	1.0
scaffold_2926	7	8.0
scaffold_29260	2	2.0
scaffold_29262	2	2.0
scaffold_2927	22	23.0
scaffold_2928	10	10.0
scaffold_2929	8	9.0
scaffold_293	14	16.0
scaffold_2930	6	6.0
scaffold_29300	1	1.0
scaffold_2931	1	1.0
scaffold_29311	2	3.0
scaffold_29315	1	1.0
scaffold_2932	4	5.0
scaffold_2933	72	74.0
scaffold_29333	2	3.0
scaffold_2934	44	53.0
scaffold_2935	26	27.0
scaffold_29350	1	1.0
scaffold_2936	20	21.0
scaffold_29361	1	1.0
scaffold_2937	9	18.0
scaffold_29371	1	1.0
scaffold_29373	2	2.0
scaffold_2938	21	23.0
scaffold_29384	1	1.0
scaffold_2939	3	3.0
scaffold_29397	1	1.0
scaffold_294	52	55.0
scaffold_2940	15	15.0
scaffold_29403	1	1.0
scaffold_29405	27	36.0
scaffold_2941	86	120.0
scaffold_29414	1	1.0
scaffold_29417	1	1.0
scaffold_29419	1	1.0
scaffold_2942	36	37.0
scaffold_29428	3	3.0
scaffold_2943	6	6.0
scaffold_29433	1	1.0
scaffold_29434	2	2.0
scaffold_2944	2	2.0
scaffold_2945	6	7.0
scaffold_29452	1	1.0
scaffold_2946	13	15.0
scaffold_29462	1	1.0
scaffold_29469	1	1.0
scaffold_2947	24	26.0
scaffold_29477	0	0.0
scaffold_29478	1	1.0
scaffold_2948	84	302.0
scaffold_29481	13	27.0
scaffold_29484	2	2.0
scaffold_2949	16	21.0
scaffold_29490	32	65.0
scaffold_295	71	73.0
scaffold_2950	4	4.0
scaffold_29508	1	1.0
scaffold_2951	11	11.0
scaffold_29519	1	1.0
scaffold_2952	13	17.0
scaffold_2953	2	2.0
scaffold_2954	127	166.0
scaffold_2955	18	19.0
scaffold_29551	10	10.0
scaffold_2956	12	12.0
scaffold_29561	1	1.0
scaffold_2957	4	5.0
scaffold_29572	12	12.0
scaffold_2958	2	3.0
scaffold_29585	349	17493.0
scaffold_29587	70	82.0
scaffold_2959	2	2.0
scaffold_29597	1	1.0
scaffold_296	17	20.0
scaffold_2960	30	31.0
scaffold_29601	1	1.0
scaffold_2961	26	28.0
scaffold_2962	15	16.0
scaffold_29624	0	0.0
scaffold_2963	9	10.0
scaffold_2964	4	5.0
scaffold_2965	2	2.0
scaffold_2966	1	1.0
scaffold_2967	5	5.0
scaffold_29672	5	5.0
scaffold_29674	15	20.0
scaffold_2968	37	42.0
scaffold_29682	2	2.0
scaffold_29684	1	1.0
scaffold_2969	1	1.0
scaffold_29696	2	2.0
scaffold_297	63	67.0
scaffold_2970	29	33.0
scaffold_29709	1528	3169.0
scaffold_2971	42	48.0
scaffold_29719	1	1.0
scaffold_2972	2	2.0
scaffold_29726	1	1.0
scaffold_2973	7	7.0
scaffold_29730	1	3.0
scaffold_29732	3	5.0
scaffold_2974	11	11.0
scaffold_29745	1	1.0
scaffold_2975	3	3.0
scaffold_29756	708	11292.0
scaffold_2976	1	1.0
scaffold_29760	3	3.0
scaffold_2977	6	6.0
scaffold_2978	4	4.0
scaffold_2979	3	3.0
scaffold_298	30	108.0
scaffold_2980	42	45.0
scaffold_29807	1	1.0
scaffold_2981	7	11.0
scaffold_29812	6	6.0
scaffold_2982	1	1.0
scaffold_2983	19	21.0
scaffold_2984	5	6.0
scaffold_29848	1	1.0
scaffold_2985	3	3.0
scaffold_29852	18	27.0
scaffold_2986	23	27.0
scaffold_2987	2	2.0
scaffold_2988	5	6.0
scaffold_29882	1	1.0
scaffold_2989	19	19.0
scaffold_29895	1	1.0
scaffold_299	80	96.0
scaffold_2990	123	160.0
scaffold_2991	4	4.0
scaffold_29910	0	0.0
scaffold_2992	12	12.0
scaffold_2993	19	28.0
scaffold_29933	3	3.0
scaffold_2994	42	44.0
scaffold_2995	81	84.0
scaffold_29951	1	1.0
scaffold_29954	1	1.0
scaffold_29957	2	2.0
scaffold_29958	1	1.0
scaffold_2996	20	26.0
scaffold_29965	14	18.0
scaffold_29968	5	7.0
scaffold_29969	1	1.0
scaffold_2997	23	25.0
scaffold_2998	3	3.0
scaffold_2999	1	1.0
scaffold_3	4986	8283.0
scaffold_30	177	199.0
scaffold_300	41	48.0
scaffold_3000	9	12.0
scaffold_30005	1	1.0
scaffold_3001	14	15.0
scaffold_3002	1	1.0
scaffold_30023	0	0.0
scaffold_3003	3	3.0
scaffold_30030	649	1757.0
scaffold_3004	3	3.0
scaffold_3005	14	16.0
scaffold_3007	2	2.0
scaffold_3008	4	4.0
scaffold_30081	1	1.0
scaffold_3009	8	8.0
scaffold_301	16	17.0
scaffold_3010	1	1.0
scaffold_3011	47	48.0
scaffold_3012	3	3.0
scaffold_30121	2	2.0
scaffold_3013	4	4.0
scaffold_3014	13	15.0
scaffold_3015	27	29.0
scaffold_30156	2	2.0
scaffold_3016	9	9.0
scaffold_30160	1	1.0
scaffold_30164	1	1.0
scaffold_3017	15	22.0
scaffold_30175	33	59.0
scaffold_3018	4	37.0
scaffold_30186	1	1.0
scaffold_3019	4	4.0
scaffold_30192	1	1.0
scaffold_302	36	40.0
scaffold_3020	0	0.0
scaffold_30206	3	3.0
scaffold_3021	4	5.0
scaffold_3022	70	113.0
scaffold_30229	0	0.0
scaffold_3023	11	11.0
scaffold_3024	2	2.0
scaffold_3025	5	5.0
scaffold_30257	2	3.0
scaffold_3026	23	30.0
scaffold_30268	22	45.0
scaffold_3027	27	30.0
scaffold_3028	1	1.0
scaffold_30289	1	1.0
scaffold_3029	12	12.0
scaffold_303	74	79.0
scaffold_3030	33	34.0
scaffold_3031	18	20.0
scaffold_3032	537	941.0
scaffold_30325	1	1.0
scaffold_3033	5	5.0
scaffold_3034	12	12.0
scaffold_3035	22	26.0
scaffold_30350	2	4.0
scaffold_30356	7	8.0
scaffold_3036	12	12.0
scaffold_3037	26	33.0
scaffold_3038	3	3.0
scaffold_3039	24	24.0
scaffold_304	10	10.0
scaffold_3040	2	4.0
scaffold_30408	1	1.0
scaffold_3041	11	11.0
scaffold_30416	1	1.0
scaffold_30419	6	14.0
scaffold_3042	4	4.0
scaffold_30428	2	4.0
scaffold_3043	2	2.0
scaffold_3044	18	23.0
scaffold_30448	2	2.0
scaffold_3045	3	3.0
scaffold_3046	5	8.0
scaffold_3047	177	244.0
scaffold_30476	9	11.0
scaffold_3048	14	14.0
scaffold_3049	468	1032.0
scaffold_30493	1	1.0
scaffold_305	55	55.0
scaffold_3050	2	2.0
scaffold_30500	2	2.0
scaffold_3051	2	2.0
scaffold_30513	1	1.0
scaffold_3052	7	7.0
scaffold_30525	1	1.0
scaffold_3053	5	5.0
scaffold_30533	2	2.0
scaffold_30534	5	9.0
scaffold_3054	4	4.0
scaffold_30544	1	1.0
scaffold_3055	17	20.0
scaffold_3056	6	6.0
scaffold_30567	1	2.0
scaffold_3057	6	6.0
scaffold_30575	1	1.0
scaffold_3058	21	21.0
scaffold_30580	11	28.0
scaffold_30583	1	1.0
scaffold_3059	1	1.0
scaffold_30593	1	1.0
scaffold_30596	673	869.0
scaffold_306	51	56.0
scaffold_3060	35	67.0
scaffold_3061	4	6.0
scaffold_3062	6	7.0
scaffold_30624	7	15.0
scaffold_3063	103	109.0
scaffold_30630	1	1.0
scaffold_3064	26	28.0
scaffold_30645	3	3.0
scaffold_3065	3	3.0
scaffold_3066	3	3.0
scaffold_30665	67	136.0
scaffold_30669	9	29.0
scaffold_3067	4	4.0
scaffold_3068	21	23.0
scaffold_30680	1	1.0
scaffold_3069	21	194.0
scaffold_30692	1	1.0
scaffold_307	127	129.0
scaffold_3070	7	9.0
scaffold_3071	1	1.0
scaffold_3072	68	85.0
scaffold_30724	1	1.0
scaffold_3073	1	1.0
scaffold_3074	5	6.0
scaffold_30740	1	1.0
scaffold_30747	11	14.0
scaffold_3075	111	1827.0
scaffold_30757	5	8.0
scaffold_3076	4	4.0
scaffold_30764	1	1.0
scaffold_3077	5	6.0
scaffold_30776	1	1.0
scaffold_3078	61	102.0
scaffold_30785	1	1.0
scaffold_3079	38	43.0
scaffold_30797	1	1.0
scaffold_308	36	40.0
scaffold_3080	27	29.0
scaffold_30809	3	3.0
scaffold_3081	3	5.0
scaffold_30818	1	1.0
scaffold_3082	21	42.0
scaffold_3083	2	2.0
scaffold_30835	2	3.0
scaffold_3084	1	1.0
scaffold_3085	17	19.0
scaffold_30853	1	1.0
scaffold_30855	1	1.0
scaffold_3086	16	16.0
scaffold_30863	1	1.0
scaffold_30868	12	18.0
scaffold_30869	1	1.0
scaffold_3087	785	1331.0
scaffold_3088	8	8.0
scaffold_3089	18	20.0
scaffold_309	50	55.0
scaffold_3090	742	3504.0
scaffold_3091	4	6.0
scaffold_30911	2	2.0
scaffold_30912	1	1.0
scaffold_3092	1	1.0
scaffold_3093	61	77.0
scaffold_30932	270	517.0
scaffold_30935	1	1.0
scaffold_3094	0	0.0
scaffold_3095	3	3.0
scaffold_30957	1	1.0
scaffold_3096	63	90.0
scaffold_30967	2	2.0
scaffold_3097	1	1.0
scaffold_3099	5	5.0
scaffold_30997	1	1.0
scaffold_31	137	749.0
scaffold_310	67	72.0
scaffold_3100	16	19.0
scaffold_3101	3	3.0
scaffold_3103	5	5.0
scaffold_3104	1	1.0
scaffold_3105	3	3.0
scaffold_31057	4	5.0
scaffold_3106	51	55.0
scaffold_3107	4	5.0
scaffold_3108	35	37.0
scaffold_3109	4	4.0
scaffold_311	212	241.0
scaffold_3110	20	24.0
scaffold_31103	1	1.0
scaffold_3111	2	3.0
scaffold_31111	1	1.0
scaffold_3112	35	39.0
scaffold_3113	7	8.0
scaffold_3115	5	5.0
scaffold_31162	1	1.0
scaffold_31165	0	0.0
scaffold_31167	1	1.0
scaffold_3117	3	3.0
scaffold_3118	15	15.0
scaffold_3119	3	3.0
scaffold_31198	1	1.0
scaffold_312	21	22.0
scaffold_3120	1	1.0
scaffold_3121	62	68.0
scaffold_3122	31	32.0
scaffold_31229	1	2.0
scaffold_3123	25	34.0
scaffold_3124	2	3.0
scaffold_3125	2	2.0
scaffold_3126	125	130.0
scaffold_3127	2	2.0
scaffold_31273	1	1.0
scaffold_3128	12	16.0
scaffold_31287	11	18.0
scaffold_3129	23	23.0
scaffold_31298	3	4.0
scaffold_313	31	38.0
scaffold_3130	4	4.0
scaffold_31308	1	1.0
scaffold_3131	18	18.0
scaffold_3132	2	2.0
scaffold_31327	1	1.0
scaffold_3133	9	9.0
scaffold_3134	19	20.0
scaffold_31349	1	1.0
scaffold_3135	104	116.0
