name	Unique Positions	Total Tags
scaffold_6167	1	1.0
scaffold_617	70	174.0
scaffold_6170	1	1.0
scaffold_6171	1	1.0
scaffold_6172	2	2.0
scaffold_6173	1	1.0
scaffold_6174	1	1.0
scaffold_6175	71	340.0
scaffold_6177	10	14.0
scaffold_6178	2	2.0
scaffold_618	23	60.0
scaffold_6181	11	17.0
scaffold_6183	3	5.0
scaffold_6184	1	1.0
scaffold_6185	3	4.0
scaffold_6186	1	2.0
scaffold_6187	3	3.0
scaffold_6189	8	10.0
scaffold_619	17	36.0
scaffold_6190	1	2.0
scaffold_6191	4	5.0
scaffold_6192	61	170.0
scaffold_6198	1	1.0
scaffold_6199	1	1.0
scaffold_62	64	124.0
scaffold_620	19	26.0
scaffold_6200	1	1.0
scaffold_6201	1	1.0
scaffold_6202	1	1.0
scaffold_6203	1	1.0
scaffold_6205	6	9.0
scaffold_6206	8	16.0
scaffold_6207	18	90.0
scaffold_6208	1	1.0
scaffold_6209	1	1.0
scaffold_621	78	116.0
scaffold_6212	4	6.0
scaffold_6214	11	20.0
scaffold_6217	3	4.0
scaffold_6218	2	4.0
scaffold_6219	3	3.0
scaffold_622	14	20.0
scaffold_6220	5	11.0
scaffold_6221	1	1.0
scaffold_6222	3	3.0
scaffold_6223	95	813.0
scaffold_6225	2	2.0
scaffold_6226	2	4.0
scaffold_6228	1	1.0
scaffold_623	13	24.0
scaffold_6230	2	2.0
scaffold_6231	2	3.0
scaffold_6232	2	3.0
scaffold_6233	1	1.0
scaffold_6235	1	2.0
scaffold_6237	1	1.0
scaffold_6239	1	2.0
scaffold_624	43	73.0
scaffold_6241	2	3.0
scaffold_6242	1	2.0
scaffold_6243	1	2.0
scaffold_6246	2	4.0
scaffold_6247	2	3.0
scaffold_6248	8	11.0
scaffold_6249	1	2.0
scaffold_625	21	54.0
scaffold_6250	6	6.0
scaffold_6252	26	55.0
scaffold_6254	2	2.0
scaffold_6255	1	1.0
scaffold_6256	1	2.0
scaffold_6257	1	1.0
scaffold_6258	3	4.0
scaffold_6259	2	2.0
scaffold_626	25	36.0
scaffold_6262	25	34.0
scaffold_6268	12	27.0
scaffold_6269	5	9.0
scaffold_627	31	42.0
scaffold_6271	2	4.0
scaffold_6273	1	3.0
scaffold_6274	3	3.0
scaffold_6276	2	9.0
scaffold_6277	3	15.0
scaffold_6278	2	2.0
scaffold_628	20	49.0
scaffold_6282	1	2.0
scaffold_6283	1	1.0
scaffold_6284	57	197.0
scaffold_6285	5	7.0
scaffold_6287	1	2.0
scaffold_6288	3	6.0
scaffold_629	12	20.0
scaffold_6290	1	1.0
scaffold_6291	1	1.0
scaffold_6292	1	2.0
scaffold_6293	2	4.0
scaffold_6294	4	5.0
scaffold_6295	31	49.0
scaffold_6296	11	16.0
scaffold_6297	8	12.0
scaffold_6298	2	2.0
scaffold_6299	3	3.0
scaffold_63	26	51.0
scaffold_630	37	102.0
scaffold_6300	5	7.0
scaffold_6303	1	1.0
scaffold_6304	3	4.0
scaffold_6305	1	1.0
scaffold_6306	1	1.0
scaffold_6307	4	5.0
scaffold_6308	2	2.0
scaffold_6309	2	3.0
scaffold_631	22	54.0
scaffold_6310	6	8.0
scaffold_6311	5	6.0
scaffold_6313	5	5.0
scaffold_6315	2	3.0
scaffold_6316	1	1.0
scaffold_6317	2	5.0
scaffold_6319	4	4.0
scaffold_632	34	49.0
scaffold_6322	3	6.0
scaffold_6323	2	4.0
scaffold_6324	9	20.0
scaffold_6326	2	3.0
scaffold_6327	5	23.0
scaffold_6328	15	31.0
scaffold_633	11	17.0
scaffold_6330	6	64.0
scaffold_6332	5	8.0
scaffold_6333	1	1.0
scaffold_6334	1	1.0
scaffold_6335	2	3.0
scaffold_6336	2	6.0
scaffold_6337	1	3.0
scaffold_6339	1	1.0
scaffold_634	30	54.0
scaffold_6341	2	3.0
scaffold_6342	3	11.0
scaffold_6343	1	4.0
scaffold_6345	1	1.0
scaffold_6346	2	4.0
scaffold_6347	12	19.0
scaffold_6348	1	1.0
scaffold_635	17	29.0
scaffold_6351	13	35.0
scaffold_6352	2	2.0
scaffold_6353	55	153.0
scaffold_6354	7	20.0
scaffold_6355	9	12.0
scaffold_6357	1	1.0
scaffold_636	12	16.0
scaffold_6361	4	6.0
scaffold_6362	1	2.0
scaffold_6364	9	16.0
scaffold_6365	5	11.0
scaffold_6366	2	5.0
scaffold_6367	5	6.0
scaffold_6369	1	1.0
scaffold_637	8	15.0
scaffold_6371	4	7.0
scaffold_6372	1	1.0
scaffold_6373	1	1.0
scaffold_6374	44	127.0
scaffold_6375	3	4.0
scaffold_6376	2	2.0
scaffold_6378	1	2.0
scaffold_6379	1	1.0
scaffold_638	16	38.0
scaffold_6381	1	1.0
scaffold_6382	5	11.0
scaffold_6383	11	13.0
scaffold_6385	6	7.0
scaffold_6386	3	3.0
scaffold_6387	2	2.0
scaffold_6389	3	4.0
scaffold_639	64	100.0
scaffold_6391	10	34.0
scaffold_6393	3	3.0
scaffold_6395	1	1.0
scaffold_6397	6	9.0
scaffold_6399	5	5.0
scaffold_64	51	227.0
scaffold_640	40	104.0
scaffold_6401	3	4.0
scaffold_6403	16	30.0
scaffold_6404	5	87.0
scaffold_6405	1	1.0
scaffold_6406	1	2.0
scaffold_6408	2	2.0
scaffold_641	10	14.0
scaffold_6411	1	1.0
scaffold_6412	2	2.0
scaffold_6415	6	16.0
scaffold_6416	3	5.0
scaffold_6418	9	33.0
scaffold_6419	7	16.0
scaffold_642	20	29.0
scaffold_6420	1	1.0
scaffold_6421	1	2.0
scaffold_6424	1	1.0
scaffold_6426	2	3.0
scaffold_6427	1	1.0
scaffold_6428	1	1.0
scaffold_6429	4	5.0
scaffold_643	43	119.0
scaffold_6432	6	8.0
scaffold_6433	7	10.0
scaffold_6434	2	2.0
scaffold_6435	2	2.0
scaffold_6437	2	2.0
scaffold_644	6	6.0
scaffold_6440	1	3.0
scaffold_6442	2	4.0
scaffold_6443	64	84.0
scaffold_6444	1	1.0
scaffold_6445	8	9.0
scaffold_6446	2	2.0
scaffold_6448	2	2.0
scaffold_6449	2	3.0
scaffold_645	36	88.0
scaffold_6453	1	1.0
scaffold_6454	2	6.0
scaffold_6456	1	1.0
scaffold_6457	3	3.0
scaffold_6458	26	45.0
scaffold_6459	4	7.0
scaffold_646	81	131.0
scaffold_6464	2	2.0
scaffold_6465	5	16.0
scaffold_6467	1	1.0
scaffold_6468	2	3.0
scaffold_647	85	209.0
scaffold_6470	1	1.0
scaffold_6471	2	3.0
scaffold_6472	3	4.0
scaffold_6474	3	14.0
scaffold_6477	6	9.0
scaffold_6478	2	3.0
scaffold_6479	5	8.0
scaffold_648	23	28.0
scaffold_6481	6	12.0
scaffold_6482	7	9.0
scaffold_6483	2	2.0
scaffold_6484	7	8.0
scaffold_6488	1	1.0
scaffold_6489	33	79.0
scaffold_649	64	101.0
scaffold_6490	2	3.0
scaffold_6491	8	11.0
scaffold_6492	3	4.0
scaffold_6493	14	27.0
scaffold_6494	1	1.0
scaffold_6495	7	14.0
scaffold_6496	8	14.0
scaffold_6498	2	4.0
scaffold_65	156	234.0
scaffold_650	85	304.0
scaffold_6500	12	14.0
scaffold_6501	3	4.0
scaffold_6504	1	2.0
scaffold_6506	2	2.0
scaffold_6507	2	2.0
scaffold_6509	6	8.0
scaffold_651	17	24.0
scaffold_6510	2	3.0
scaffold_6511	2	3.0
scaffold_6512	3	8.0
scaffold_6514	45	88.0
scaffold_6515	78	129.0
scaffold_6516	1	1.0
scaffold_6518	1	2.0
scaffold_652	50	89.0
scaffold_6521	3	4.0
scaffold_6522	6	16.0
scaffold_6523	7	10.0
scaffold_6524	1	1.0
scaffold_6527	1	1.0
scaffold_6528	2	2.0
scaffold_653	19	27.0
scaffold_6530	10	14.0
scaffold_6531	1	3.0
scaffold_6534	1	1.0
scaffold_6535	2	4.0
scaffold_6536	4	7.0
scaffold_6537	2	4.0
scaffold_6538	21	74.0
scaffold_6539	4	7.0
scaffold_654	39	53.0
scaffold_6540	1	1.0
scaffold_6541	4	5.0
scaffold_6542	3	6.0
scaffold_6543	3	5.0
scaffold_6546	2	3.0
scaffold_6547	1	1.0
scaffold_655	9	15.0
scaffold_6551	2	3.0
scaffold_6552	1	2.0
scaffold_6555	11	15.0
scaffold_6556	2	2.0
scaffold_6557	1	1.0
scaffold_6558	1	1.0
scaffold_6559	105	905.0
scaffold_656	21	33.0
scaffold_6560	1	1.0
scaffold_6561	3	3.0
scaffold_6562	3	3.0
scaffold_6564	1	2.0
scaffold_6567	3	3.0
scaffold_6568	1	1.0
scaffold_657	142	1243.0
scaffold_6571	2	2.0
scaffold_6576	2	2.0
scaffold_6577	3	3.0
scaffold_6578	1	2.0
scaffold_658	62	186.0
scaffold_6581	2	2.0
scaffold_6582	1	5.0
scaffold_6583	2	4.0
scaffold_6584	3	8.0
scaffold_6586	1	2.0
scaffold_6588	1	1.0
scaffold_6589	1	1.0
scaffold_659	49	90.0
scaffold_6595	2	3.0
scaffold_6596	15	25.0
scaffold_6597	9	24.0
scaffold_6598	1	1.0
scaffold_6599	1	1.0
scaffold_66	118	321.0
scaffold_660	33	61.0
scaffold_6600	7	12.0
scaffold_6601	1	2.0
scaffold_6602	1	2.0
scaffold_6603	65	107.0
scaffold_6604	1	3.0
scaffold_6606	11	28.0
scaffold_6607	1	3.0
scaffold_6608	16	23.0
scaffold_6609	1	1.0
scaffold_661	106	381.0
scaffold_6610	2	2.0
scaffold_6612	5	5.0
scaffold_6613	1	2.0
scaffold_6614	3	4.0
scaffold_6616	1	1.0
scaffold_6618	3	9.0
scaffold_6619	13	18.0
scaffold_662	8	12.0
scaffold_6621	3	5.0
scaffold_6622	4	5.0
scaffold_6623	1	2.0
scaffold_6624	1	1.0
scaffold_6625	3	4.0
scaffold_6626	2	4.0
scaffold_6627	2	5.0
scaffold_6628	1	1.0
scaffold_663	20	26.0
scaffold_6631	2	2.0
scaffold_6633	2	5.0
scaffold_6634	10	15.0
scaffold_6636	6	8.0
scaffold_6638	4	4.0
scaffold_6639	3	4.0
scaffold_664	12	15.0
scaffold_6641	3	3.0
scaffold_6642	2	2.0
scaffold_6643	5	7.0
scaffold_6644	10	18.0
scaffold_6645	1	1.0
scaffold_6646	1	2.0
scaffold_6647	1	1.0
scaffold_6648	1	2.0
scaffold_6649	3	3.0
scaffold_665	39	202.0
scaffold_6655	1	1.0
scaffold_6659	3	3.0
scaffold_666	25	33.0
scaffold_6660	4	4.0
scaffold_6661	1	1.0
scaffold_6662	23	37.0
scaffold_6663	4	4.0
scaffold_6664	2	4.0
scaffold_6665	2	2.0
scaffold_6666	1	2.0
scaffold_6667	4	9.0
scaffold_6669	20	29.0
scaffold_667	52	70.0
scaffold_6670	2	2.0
scaffold_6671	1	1.0
scaffold_6672	5	7.0
scaffold_6678	1	1.0
scaffold_6679	4	5.0
scaffold_668	31	123.0
scaffold_6680	1	3.0
scaffold_6681	2	2.0
scaffold_6682	3	41.0
scaffold_6684	3	6.0
scaffold_6685	1	1.0
scaffold_6686	1	1.0
scaffold_6687	3	3.0
scaffold_6688	1	1.0
scaffold_6689	2	2.0
scaffold_669	48	276.0
scaffold_6690	4	6.0
scaffold_6691	1	2.0
scaffold_6692	2	4.0
scaffold_6693	1	1.0
scaffold_6694	1	1.0
scaffold_6696	1	1.0
scaffold_6697	1	1.0
scaffold_6698	3	6.0
scaffold_67	80	138.0
scaffold_670	35	67.0
scaffold_6702	3	4.0
scaffold_6703	3	6.0
scaffold_6704	1	1.0
scaffold_6705	3	4.0
scaffold_6707	1	3.0
scaffold_6708	1	2.0
scaffold_6709	1	1.0
scaffold_671	61	141.0
scaffold_6710	11	17.0
scaffold_6711	2	2.0
scaffold_6713	1	1.0
scaffold_6714	3	5.0
scaffold_6715	3	3.0
scaffold_6717	18	29.0
scaffold_6719	2	2.0
scaffold_672	72	171.0
scaffold_6720	2	2.0
scaffold_6721	4	5.0
scaffold_6722	1	3.0
scaffold_6723	7	10.0
scaffold_6724	1	1.0
scaffold_6725	2	2.0
scaffold_6726	1	1.0
scaffold_6727	2	3.0
scaffold_6729	6	8.0
scaffold_673	10	41.0
scaffold_6733	3	3.0
scaffold_6734	1	1.0
scaffold_6737	5	10.0
scaffold_6738	4	6.0
scaffold_674	5	8.0
scaffold_6740	2	4.0
scaffold_6742	4	39.0
scaffold_6743	34	58.0
scaffold_6744	5	12.0
scaffold_6745	3	3.0
scaffold_6746	23	41.0
scaffold_6747	11	25.0
scaffold_6748	1	1.0
scaffold_6749	2	2.0
scaffold_675	3	5.0
scaffold_6751	2	5.0
scaffold_6752	23	49.0
scaffold_6753	4	9.0
scaffold_6754	33	49.0
scaffold_6755	1	1.0
scaffold_6756	3	4.0
scaffold_6757	1	2.0
scaffold_6758	4	5.0
scaffold_6759	1	1.0
scaffold_676	49	155.0
scaffold_6762	1	4.0
scaffold_6763	1	1.0
scaffold_6765	1	1.0
scaffold_6766	7	15.0
scaffold_6767	6	13.0
scaffold_677	19	33.0
scaffold_6770	1	1.0
scaffold_6771	4	6.0
scaffold_6772	11	11.0
scaffold_6773	1	1.0
scaffold_6774	10	17.0
scaffold_6775	3	65.0
scaffold_6778	1	1.0
scaffold_6779	1	10.0
scaffold_678	50	78.0
scaffold_6780	7	19.0
scaffold_6781	5	6.0
scaffold_6784	1	1.0
scaffold_6785	2	2.0
scaffold_6786	1	2.0
scaffold_6787	3	5.0
scaffold_6789	10	26.0
scaffold_679	98	196.0
scaffold_6790	2	2.0
scaffold_6791	1	1.0
scaffold_6798	2	3.0
scaffold_68	48	79.0
scaffold_680	151	325.0
scaffold_6801	1	1.0
scaffold_6804	1	1.0
scaffold_6805	43	1104.0
scaffold_6806	2	8.0
scaffold_6807	4	8.0
scaffold_6808	1	2.0
scaffold_6809	1	1.0
scaffold_681	77	130.0
scaffold_6811	1	2.0
scaffold_6812	38	60.0
scaffold_6815	4	7.0
scaffold_6816	8	21.0
scaffold_6818	1	1.0
scaffold_6819	1	2.0
scaffold_682	5	5.0
scaffold_6820	13	28.0
scaffold_6823	2	4.0
scaffold_6824	1	4.0
scaffold_6827	2	2.0
scaffold_6828	1	1.0
scaffold_6829	5	28.0
scaffold_683	13	47.0
scaffold_6831	3	5.0
scaffold_6832	2	6.0
scaffold_6834	17	34.0
scaffold_6835	9	37.0
scaffold_6836	1	4.0
scaffold_6838	13	18.0
scaffold_684	45	70.0
scaffold_6841	1	1.0
scaffold_6842	1	1.0
scaffold_6843	2	4.0
scaffold_6845	1	1.0
scaffold_6846	1	1.0
scaffold_6847	3	3.0
scaffold_6848	15	25.0
scaffold_6849	12	14.0
scaffold_685	4	4.0
scaffold_6851	3	3.0
scaffold_6855	2	4.0
scaffold_6856	5	6.0
scaffold_6858	1	1.0
scaffold_686	18	29.0
scaffold_6860	3	4.0
scaffold_6861	3	4.0
scaffold_6863	3	4.0
scaffold_6865	1	1.0
scaffold_6866	3	3.0
scaffold_6867	2	2.0
scaffold_6868	1	1.0
scaffold_687	31	109.0
scaffold_6870	2	5.0
scaffold_6871	20	30.0
scaffold_6872	4	4.0
scaffold_6873	2	2.0
scaffold_6874	2	3.0
scaffold_6876	6	11.0
scaffold_6879	1	1.0
scaffold_688	117	288.0
scaffold_6881	4	4.0
scaffold_6882	2	3.0
scaffold_6884	13	28.0
scaffold_6885	10	14.0
scaffold_6887	2	11.0
scaffold_689	18	27.0
scaffold_6890	12	25.0
scaffold_6891	4	6.0
scaffold_6894	3	3.0
scaffold_6895	2	2.0
scaffold_6898	1	1.0
scaffold_69	62	97.0
scaffold_690	20	25.0
scaffold_6901	5	8.0
scaffold_6902	7	7.0
scaffold_6903	1	1.0
scaffold_6904	2	9.0
scaffold_6905	4	5.0
scaffold_6909	3	5.0
scaffold_691	29	60.0
scaffold_6911	37	53.0
scaffold_6912	3	5.0
scaffold_6914	2	3.0
scaffold_6917	2	2.0
scaffold_6918	24	37.0
scaffold_6919	2	3.0
scaffold_692	15	35.0
scaffold_6920	5	8.0
scaffold_6921	4	8.0
scaffold_6925	3	4.0
scaffold_6927	1	1.0
scaffold_6929	1	1.0
scaffold_693	79	127.0
scaffold_6930	3	6.0
scaffold_6931	5	7.0
scaffold_6932	7	10.0
scaffold_6933	4	5.0
scaffold_6935	3	5.0
scaffold_6937	1	2.0
scaffold_6938	1	1.0
scaffold_6939	1	1.0
scaffold_694	22	31.0
scaffold_6940	6	104.0
scaffold_6944	1	8.0
scaffold_6945	1	1.0
scaffold_6946	5	39.0
scaffold_6948	7	28.0
scaffold_6949	1	1.0
scaffold_695	13	24.0
scaffold_6950	1	2.0
scaffold_6955	10	13.0
scaffold_6956	5	8.0
scaffold_6959	1	1.0
scaffold_696	23	34.0
scaffold_6961	2	2.0
scaffold_6962	1	1.0
scaffold_6964	6	11.0
scaffold_6965	1	1.0
scaffold_697	4	4.0
scaffold_6970	3	5.0
scaffold_6971	2	2.0
scaffold_6972	3	4.0
scaffold_6973	2	2.0
scaffold_6975	1	1.0
scaffold_6978	3	5.0
scaffold_698	35	63.0
scaffold_6981	5	5.0
scaffold_6982	2	3.0
scaffold_6983	2	4.0
scaffold_6984	1	1.0
scaffold_6985	14	27.0
scaffold_6986	2	3.0
scaffold_6987	1	1.0
scaffold_6988	2	3.0
scaffold_699	10	16.0
scaffold_6990	3	5.0
scaffold_6991	1	1.0
scaffold_6992	3	3.0
scaffold_6993	17	23.0
scaffold_6995	1	1.0
scaffold_6996	3	10.0
scaffold_6997	4	8.0
scaffold_6998	4	4.0
scaffold_6999	11	18.0
scaffold_7	133	277.0
scaffold_70	123	354.0
scaffold_700	28	54.0
scaffold_7000	41	74.0
scaffold_7001	2	3.0
scaffold_7002	13	38.0
scaffold_7003	5	7.0
scaffold_7004	2	2.0
scaffold_7005	2	4.0
scaffold_7006	2	5.0
scaffold_7007	1	1.0
scaffold_7008	3	3.0
scaffold_7009	1	1.0
scaffold_701	15	19.0
scaffold_7010	4	13.0
scaffold_7011	1	1.0
scaffold_7012	3	4.0
scaffold_7013	2	6.0
scaffold_7015	1	1.0
scaffold_7016	90	242.0
scaffold_7017	1	2.0
scaffold_7018	1	1.0
scaffold_7019	16	23.0
scaffold_702	69	186.0
scaffold_7020	11	28.0
scaffold_7024	1	2.0
scaffold_7025	1	1.0
scaffold_7026	6	10.0
scaffold_7028	2	4.0
scaffold_7029	5	8.0
scaffold_703	50	79.0
scaffold_7033	8	12.0
scaffold_7036	18	46.0
scaffold_7037	1	1.0
scaffold_7038	1	4.0
scaffold_704	41	95.0
scaffold_7042	10	24.0
scaffold_7043	5	8.0
scaffold_7044	11	17.0
scaffold_7046	3	3.0
scaffold_7047	8	13.0
scaffold_7048	4	4.0
scaffold_7049	3	3.0
scaffold_705	6	8.0
scaffold_7051	2	2.0
scaffold_7052	1	1.0
scaffold_7053	1	1.0
scaffold_7054	3	3.0
scaffold_7056	25	50.0
scaffold_7058	11	14.0
scaffold_706	14	18.0
scaffold_7060	4	6.0
scaffold_7061	1	1.0
scaffold_7062	14	24.0
scaffold_7063	2	10.0
scaffold_7065	3	4.0
scaffold_7068	32	63.0
scaffold_7069	1	1.0
scaffold_707	66	143.0
scaffold_7073	1	1.0
scaffold_7074	100	709.0
scaffold_7075	1	1.0
scaffold_7076	1	1.0
scaffold_7077	1	1.0
scaffold_7078	2	3.0
scaffold_708	7	10.0
scaffold_7081	18	55.0
scaffold_7082	1	1.0
scaffold_7083	2	2.0
scaffold_7084	3	5.0
scaffold_7085	4	7.0
scaffold_7086	99	225.0
scaffold_7087	2	2.0
scaffold_7089	1	1.0
scaffold_709	21	32.0
scaffold_7090	2	2.0
scaffold_7092	1	3.0
scaffold_7093	1	1.0
scaffold_7094	3	3.0
scaffold_7095	4	7.0
scaffold_7096	2	2.0
scaffold_7097	2	2.0
scaffold_7099	3	6.0
scaffold_71	18	35.0
scaffold_710	15	23.0
scaffold_7100	1	1.0
scaffold_7103	2	2.0
scaffold_7104	1	2.0
scaffold_7106	9	11.0
scaffold_7107	4	6.0
scaffold_711	35	48.0
scaffold_7110	1	1.0
scaffold_7111	1	1.0
scaffold_7112	4	6.0
scaffold_7113	2	2.0
scaffold_7115	5	12.0
scaffold_7117	3	4.0
scaffold_7118	2	20.0
scaffold_712	46	143.0
scaffold_7120	6	54.0
scaffold_7122	40	185.0
scaffold_7123	2	3.0
scaffold_7124	1	1.0
scaffold_7126	1	1.0
scaffold_7127	1	1.0
scaffold_7128	1	1.0
scaffold_713	40	59.0
scaffold_7131	2	2.0
scaffold_7132	7	12.0
scaffold_7133	2	2.0
scaffold_7135	1	2.0
scaffold_7136	17	21.0
scaffold_7137	1	1.0
scaffold_7138	1	1.0
scaffold_7139	29	50.0
scaffold_714	11	26.0
scaffold_7140	1	1.0
scaffold_7142	1	3.0
scaffold_7144	2	2.0
scaffold_7145	4	8.0
scaffold_7146	15	25.0
scaffold_7147	1	2.0
scaffold_7148	1	2.0
scaffold_715	34	60.0
scaffold_7150	7	8.0
scaffold_7152	1	2.0
scaffold_7153	1	1.0
scaffold_7154	2	2.0
scaffold_7156	3	4.0
scaffold_716	48	87.0
scaffold_7160	4	9.0
scaffold_7162	1	1.0
scaffold_7163	10	12.0
scaffold_7164	1	1.0
scaffold_7165	24	38.0
scaffold_7166	1	1.0
scaffold_7167	3	3.0
scaffold_717	8	20.0
scaffold_7170	2	3.0
scaffold_7171	1	1.0
scaffold_7172	19	21.0
scaffold_7173	1	2.0
scaffold_7176	3	11.0
scaffold_7178	1	1.0
scaffold_7179	1	1.0
scaffold_718	34	80.0
scaffold_7181	1	1.0
scaffold_7182	7	22.0
scaffold_7184	4	5.0
scaffold_7185	1	1.0
scaffold_7187	14	135.0
scaffold_7188	1	1.0
scaffold_7189	29	532.0
scaffold_719	16	22.0
scaffold_7194	2	2.0
scaffold_7198	5	11.0
scaffold_7199	41	46.0
scaffold_72	70	103.0
scaffold_720	22	33.0
scaffold_7201	1	1.0
scaffold_7204	1	1.0
scaffold_7208	3	4.0
scaffold_7209	1	1.0
scaffold_721	14	23.0
scaffold_7211	1	3.0
scaffold_7212	1	1.0
scaffold_7213	1	1.0
scaffold_7215	1	1.0
scaffold_7216	6	8.0
scaffold_7217	2	3.0
scaffold_722	32	58.0
scaffold_7223	2	4.0
scaffold_7224	3	3.0
scaffold_7226	1	2.0
scaffold_7227	1	2.0
scaffold_7228	4	4.0
scaffold_7229	2	5.0
scaffold_723	13	24.0
scaffold_7231	2	3.0
scaffold_7232	1	1.0
scaffold_7234	1	1.0
scaffold_7235	1	1.0
scaffold_7236	11	28.0
scaffold_724	48	96.0
scaffold_7241	4	6.0
scaffold_7242	8	16.0
scaffold_7243	1	1.0
scaffold_7244	1	1.0
scaffold_7245	2	4.0
scaffold_7248	5	8.0
scaffold_7249	4	9.0
scaffold_725	20	26.0
scaffold_7250	1	1.0
scaffold_7252	31	40.0
scaffold_7255	5	8.0
scaffold_7256	3	12.0
scaffold_7257	1	1.0
scaffold_7259	8	16.0
scaffold_726	58	134.0
scaffold_7260	1	1.0
scaffold_7261	5	6.0
scaffold_7262	4	4.0
scaffold_7263	7	9.0
scaffold_7264	2	2.0
scaffold_7266	40	213.0
scaffold_7267	4	6.0
scaffold_727	11	35.0
scaffold_7270	9	17.0
scaffold_7271	2	4.0
scaffold_7273	1	2.0
scaffold_7274	2	2.0
scaffold_7275	3	3.0
scaffold_7279	1	11.0
scaffold_728	6	13.0
scaffold_7280	1	2.0
scaffold_7282	1	1.0
scaffold_7283	1	2.0
scaffold_7285	1	1.0
scaffold_7287	1	1.0
scaffold_7289	2	3.0
scaffold_729	29	44.0
scaffold_7290	3	4.0
scaffold_7292	2	2.0
scaffold_7294	20	32.0
scaffold_7295	2	2.0
scaffold_7296	1	1.0
scaffold_7297	1	1.0
scaffold_7298	4	7.0
scaffold_7299	1	3.0
scaffold_73	50	77.0
scaffold_730	28	50.0
scaffold_7301	1	1.0
scaffold_7303	1	2.0
scaffold_7307	1	1.0
scaffold_731	47	89.0
scaffold_7310	4	4.0
scaffold_7311	1	7.0
scaffold_7314	3	3.0
scaffold_7316	3	18.0
scaffold_7317	6	279.0
scaffold_7318	4	10.0
scaffold_732	78	198.0
scaffold_7320	4	6.0
scaffold_7321	2	17.0
scaffold_7322	14	22.0
scaffold_7323	170	285.0
scaffold_7324	4	6.0
scaffold_7325	8	13.0
scaffold_7326	1	5.0
scaffold_7327	4	6.0
scaffold_7328	1	1.0
scaffold_7329	15	34.0
scaffold_733	75	135.0
scaffold_7331	8	10.0
scaffold_7335	2	2.0
scaffold_7336	16	19.0
scaffold_7337	2	2.0
scaffold_7339	4	4.0
scaffold_734	5	19.0
scaffold_7340	1	1.0
scaffold_7342	7	12.0
scaffold_7343	2	2.0
scaffold_7344	9	16.0
scaffold_7345	34	56.0
scaffold_7346	1	1.0
scaffold_7347	5	8.0
scaffold_7349	3	4.0
scaffold_735	29	40.0
scaffold_7350	2	3.0
scaffold_7351	2	2.0
scaffold_7352	1	1.0
scaffold_7354	1	2.0
scaffold_7355	3	9.0
scaffold_7357	1	2.0
scaffold_7359	4	4.0
scaffold_736	106	389.0
scaffold_7361	4	5.0
scaffold_7362	1	1.0
scaffold_7363	2	3.0
scaffold_7364	1	1.0
scaffold_7366	28	53.0
scaffold_7367	6	8.0
scaffold_737	28	50.0
scaffold_7370	3	6.0
scaffold_7374	1	2.0
scaffold_7376	121	244.0
scaffold_7378	14	21.0
scaffold_7379	3	6.0
scaffold_738	15	22.0
scaffold_7380	1	2.0
scaffold_7381	2	2.0
scaffold_7383	4	4.0
scaffold_7385	6	8.0
scaffold_739	22	32.0
scaffold_7390	3	3.0
scaffold_7391	2	2.0
scaffold_7393	1	1.0
scaffold_7395	1	19.0
scaffold_7396	1	2.0
scaffold_7397	19	40.0
scaffold_7398	1	1.0
scaffold_7399	1	1.0
scaffold_74	47	62.0
scaffold_740	10	28.0
scaffold_7400	4	93.0
scaffold_7403	3	4.0
scaffold_7404	2	3.0
scaffold_7406	1	1.0
scaffold_7407	1	1.0
scaffold_7409	1	1.0
scaffold_741	19	33.0
scaffold_7412	15	28.0
scaffold_7413	1	1.0
scaffold_7415	2	2.0
scaffold_7416	1	1.0
scaffold_7417	6	8.0
scaffold_7418	1	1.0
scaffold_7419	1	2.0
scaffold_742	17	29.0
scaffold_7420	1	1.0
scaffold_7421	1	1.0
scaffold_7423	7	71.0
scaffold_7424	1	1.0
scaffold_7425	2	2.0
scaffold_7427	1	1.0
scaffold_7428	3	5.0
scaffold_7429	2	5.0
scaffold_743	17	29.0
scaffold_7430	1	1.0
scaffold_7431	1	2.0
scaffold_7432	6	9.0
scaffold_7434	1	2.0
scaffold_7435	2	3.0
scaffold_7438	6	9.0
scaffold_7439	2	40.0
scaffold_744	18	26.0
scaffold_7441	2	2.0
scaffold_7442	3	10.0
scaffold_7443	4	9.0
scaffold_7445	2	2.0
scaffold_7447	2	2.0
scaffold_7448	3	3.0
scaffold_7449	1	1.0
scaffold_745	7	21.0
scaffold_7450	1	2.0
scaffold_7451	13	17.0
scaffold_7452	4	27.0
scaffold_7456	1	4.0
scaffold_7457	4	7.0
scaffold_7459	1	1.0
scaffold_746	15	33.0
scaffold_7461	8	13.0
scaffold_7462	1	5.0
scaffold_7464	8	25.0
scaffold_7465	6	45.0
scaffold_7466	2	2.0
scaffold_7467	2	2.0
scaffold_7468	2	3.0
scaffold_7469	2	2.0
scaffold_747	33	49.0
scaffold_7471	4	6.0
scaffold_7472	6	42.0
scaffold_7474	4	5.0
scaffold_7475	35	56.0
scaffold_7476	1	5.0
scaffold_7477	2	2.0
scaffold_7479	3	3.0
scaffold_748	19	30.0
scaffold_7480	3	4.0
scaffold_7483	4	8.0
scaffold_7484	12	19.0
scaffold_7486	4	5.0
